item	item_desc	qty	lot_no	location	received_date	exp_date
021382701	CT 911 C AU-B	2081	E170920-01-1-C	S-RJ/L5-00552	2017-11-10	2018-05-10
021342802	CT 238 A AU-B	99	E170202-01-3-A	S-RD/L4-00207	2017-11-10	2018-05-10
021342902	CT 238 B AU-B	338	E171020-01-3-B	S-RD/L4-00208	2017-11-10	2018-05-10
101114401	CT 3428-B AU-B	1761	A1710802-01-1-B	S-RN/L6-00782	2017-11-10	2018-05-10
021382601	CT 911 B AU-B	2130	E170920-01-1-B	S-RI/L1-00535	2017-11-10	2018-05-10
103712001	CT 1983-D-1	3000	G170823-01-1-D	S-RA/L5-00014	2017-11-10	2018-05-10
101114301	CT 3428-A AU-B	1752	A170802-01-1-A	S-RN/L6-00781	2017-11-10	2018-05-10
021382501	CT 911 A AU-B	2130	E170920-01-1-A	S-RI/L2-00525	2017-11-10	2018-05-10
103290901	CT 1709-AB BF	2200	M170922-03-6	blank	2017-11-10	2018-05-10
103290901	CT 1709-AB BF	7400	M170919-07-6	blank	2017-11-10	2018-05-10
103290901	CT 1709-AB BF	18000	M170919-06-6	blank	2017-11-10	2018-05-10
103290901	CT 1709-AB BF	3000	M170919-05-6	blank	2017-11-10	2018-05-10
104525201	CT 2611-A/B-2 NO.12	50000	G171106-05-13	blank	2017-11-10	2018-05-10
104525201	CT 2611-A/B-2 NO.12	50000	G171106-04-13	blank	2017-11-10	2018-05-10
104525201	CT 2611-A/B-2 NO.12	30000	G171106-03-13	blank	2017-11-10	2018-05-10
104525201	CT 2611-A/B-2 NO.12	49800	G171106-02-13	blank	2017-11-10	2018-05-10
104525201	CT 2611-A/B-2 NO.12	49300	G171106-01-13	blank	2017-11-10	2018-05-10
104525201	CT 2611-A/B-2 NO.12	39600	G171103-01-13	blank	2017-11-10	2018-05-10
106909701	CT 4424-3-2-PD	80700	F171101-08-1	 	2017-11-10	2018-05-10
106909701	CT 4424-3-2-PD	76900	F171101-07M-1	 	2017-11-10	2018-05-10
106909701	CT 4424-3-2-PD	60900	F171101-10-1	 	2017-11-10	2018-05-10
