item	item_desc	qty	lot_no	location	received_date	exp_date
104380701	CONTACT 3590 NI	122200	G171107-04-3	blank	2017-11-15	2018-05-15
104380701	CONTACT 3590 NI	120000	G171107-03-3	blank	2017-11-15	2018-05-15
104380701	CONTACT 3590 NI	100000	G171107-05-3	blank	2017-11-15	2018-05-15
104380701	CONTACT 3590 NI	80000	G171107-02-3	blank	2017-11-15	2018-05-15
104380701	CONTACT 3590 NI	130000	G171107-01-3	blank	2017-11-15	2018-05-15
106090901	CT 2911-5-A/B	35200	J170907-01-1	blank	2017-11-15	2018-05-15
103290901	CT 1709-AB BF	3200	M170922-03-6	blank	2017-11-15	2018-05-15
102157001	CT 2697-2-B BF NO.2	3000	B170720-01-1-B	blank	2017-11-15	2018-05-15
102157101	CT 2697-2-C BF NO.2	3000	B170720-01-1-C	blank	2017-11-15	2018-05-15
103973401	CT 4304-B.D.F PIN	18000	C171020-01-1	blank	2017-11-15	2018-05-15
103108403	CT 4013-A	3000	G170510-02-1	blank	2017-11-15	2018-05-15
102368501	CT 1122-A (AUP-BF) NO.7	8000	J/B170802-01-7-A	blank	2017-11-15	2018-05-15
102368601	CT 1122-B (AUP-BF) NO.7	9000	J/B170803-02-7-B	blank	2017-11-15	2018-05-15
102368601	CT 1122-B (AUP-BF) NO.7	5500	J/B170803-01-7-B	blank	2017-11-15	2018-05-15
104525201	CT 2611-A/B-2 NO.12	50000	G171107-05-13	blank	2017-11-15	2018-05-15
104525201	CT 2611-A/B-2 NO.12	50000	G171107-04-13	blank	2017-11-15	2018-05-15
104525201	CT 2611-A/B-2 NO.12	30000	G171106-08-13	blank	2017-11-15	2018-05-15
021571803	CT 2175-T C NI-AU	80	N160613-05-1-C	S-RE/L6-00247	2017-11-15	2018-05-15
021571703	CT 2175-T B NI-AU	80	N160613-05-1-B	S-RE/L6-00246	2017-11-15	2018-05-15
021571603	CT 2175-T A NI-AU	80	N160613-05-1-A	S-RE/L6-00245	2017-11-15	2018-05-15
101506501	CT 304-1B-F[R]	30000	FY064-3	blank	2017-11-15	2018-05-15
101506501	CT 304-1B-F[R]	34300	FY064-4	blank	2017-11-15	2018-05-15
101506501	CT 304-1B-F[R]	30000	FY064-5	blank	2017-11-15	2018-05-15
101506501	CT 304-1B-F[R]	34300	FY064-6	blank	2017-11-15	2018-05-15
101506501	CT 304-1B-F[R]	20000	FY074-3	blank	2017-11-15	2018-05-15
101506501	CT 304-1B-F[R]	28000	FY074-4	blank	2017-11-15	2018-05-15
101506501	CT 304-1B-F[R]	30000	FY064-1	blank	2017-11-15	2018-05-15
101506501	CT 304-1B-F[R]	33300	FY064-2	blank	2017-11-15	2018-05-15
101506501	CT 304-1B-F[R]	30000	FY074-1	blank	2017-11-15	2018-05-15
101506501	CT 304-1B-F[R]	34200	FY074-2	blank	2017-11-15	2018-05-15
