item	item_desc	qty	lot_no	location	received_date	exp_date
104525201	CT 2611-A/B-2 NO.12	50000	G171114-02-12	blank	2017-11-22	2018-05-22
104525201	CT 2611-A/B-2 NO.12	50000	G171114-01-12	blank	2017-11-22	2018-05-22
104525201	CT 2611-A/B-2 NO.12	47000	G171113-06-12	blank	2017-11-22	2018-05-22
104525201	CT 2611-A/B-2 NO.12	43700	G171113-05-12	blank	2017-11-22	2018-05-22
103290901	CT 1709-AB BF	16000	M170922-05-6	blank	2017-11-22	2018-05-22
103290901	CT 1709-AB BF	18000	M170922-04-6	blank	2017-11-22	2018-05-22
103290901	CT 1709-AB BF	10600	M170919-07-6	blank	2017-11-22	2018-05-22
103290901	CT 1709-AB BF	9000	M170922-03-6	blank	2017-11-22	2018-05-22
104380701	CONTACT 3590 NI	80000	G171114-04-2	blank	2017-11-22	2018-05-22
104380701	CONTACT 3590 NI	130000	G171114-03-2	blank	2017-11-22	2018-05-22
104380701	CONTACT 3590 NI	130000	G171115-02-2	blank	2017-11-22	2018-05-22
104380701	CONTACT 3590 NI	130000	G171115-01-2	blank	2017-11-22	2018-05-22
104380701	CONTACT 3590 NI	130000	G171114-02-2	blank	2017-11-22	2018-05-22
104380701	CONTACT 3590 NI	100000	G171114-01-2	blank	2017-11-22	2018-05-22
021438301	CT 135#4 AU-B (FURUKAWA)	30000	FFP801-1	S-RA/L6-00009	2017-11-22	2018-05-22
021438301	CT 135#4 AU-B (FURUKAWA)	70000	FFP731-1	S-RA/L6-00009	2017-11-22	2018-05-22
106958101	CT 4069-2-ABC-YD	31300	B171102-09-1	 	2017-11-22	2018-05-22
106958101	CT 4069-2-ABC-YD	31200	B171102-08-1	 	2017-11-22	2018-05-22
106958101	CT 4069-2-ABC-YD	31600	B171103-02-1	 	2017-11-22	2018-05-22
106958101	CT 4069-2-ABC-YD	31000	B171102-11-1	 	2017-11-22	2018-05-22
106958101	CT 4069-2-ABC-YD	30000	B171103-05-1	 	2017-11-22	2018-05-22
105349401	CT 4149-1-H-2	5400	L171115-01-1	blank	2017-11-22	2018-05-22
021342902	CT 238 B AU-B	530	E171020-01-3-B	S-RD/L4-00208	2017-11-22	2018-05-22
021342802	CT 238 A AU-B	179	E170202-01-3-A	S-RD/L4-00207	2017-11-22	2018-05-22
101202201	CT 418 B AU-B (YEC)	10140	H171109-01-1-B	S-RG/L6-00366	2017-11-22	2018-05-22
101202101	CT 418 A AU-B (YEC)	10090	H171109-01-1-A	S-RG/L6-00367	2017-11-22	2018-05-22
021345701	CT 360#4 MX AU-C	10000	F170803-05-2	S-RF/L3-00335	2017-11-22	2018-05-22
021345701	CT 360#4 MX AU-C	10000	F170803-04-2	S-RF/L3-00335	2017-11-22	2018-05-22
021419401	CT 1560 A AU-B	419	E170607-01-1-A	S-RB/L1-00119	2017-11-22	2018-05-22
021571603	CT 2175-T A NI-AU	2000	N160613-05-1-A	S-RE/L6-00245	2017-11-22	2018-05-22
021571703	CT 2175-T B NI-AU	2000	N160613-05-1-B	S-RE/L6-00246	2017-11-22	2018-05-22
105886101	CT 1139-2-B	1200	G140718-01-1-B	S-RE/L3-00280	2017-11-22	2018-05-22
106623301	CT 4774-2-PD	300	ISP880-C-03	S-RK/L6-00610	2017-11-22	2018-05-22
105820101	CT 4969-1-PD	3371	F-21	S-RP/L6-00903	2017-11-22	2018-05-22
101202101	CT 418 A AU-B (YEC)	2570	H171109-02-1-A	S-RG/L6-00367	2017-11-22	2018-05-22
106116401	CT 5057 NI	90000	E171115-03-1	blank	2017-11-22	2018-05-22
106116401	CT 5057 NI	130000	E171115-02-1	blank	2017-11-22	2018-05-22
106116401	CT 5057 NI	130000	E171115-01-1	blank	2017-11-22	2018-05-22
106116401	CT 5057 NI	130000	E171114-05-1	blank	2017-11-22	2018-05-22
104525201	CT 2611-A/B-2 NO.12	50000	G171116-01-12	blank	2017-11-22	2018-05-22
104525201	CT 2611-A/B-2 NO.12	36000	G171115-05-12	blank	2017-11-22	2018-05-22
104525201	CT 2611-A/B-2 NO.12	50000	G171115-04-12	blank	2017-11-22	2018-05-22
104525201	CT 2611-A/B-2 NO.12	49600	G171115-03-12	blank	2017-11-22	2018-05-22
104525201	CT 2611-A/B-2 NO.12	50000	G171116-02-12	blank	2017-11-22	2018-05-22
102501201	CT 2306 B NO.3 AUP-BF (YEC)	3000	G170925-01-3-B	blank	2017-11-22	2018-05-22
101098703	CT 3323-2 AU-BF NO.2 (YEC)	7000	K170804-01-5	blank	2017-11-22	2018-05-22
106747101	CT 5504-A/B	20000	A171115-02-1	blank	2017-11-22	2018-05-22
106747101	CT 5504-A/B	20000	A171115-01-1	blank	2017-11-22	2018-05-22
106747101	CT 5504-A/B	15000	A171115-03-1	blank	2017-11-22	2018-05-22
107061701	CT 4095-E	10460	F171113-4-1	 	2017-11-22	2018-05-22
107061701	CT 4095-E	20630	F171113-5-1	 	2017-11-22	2018-05-22
107061701	CT 4095-E	20450	F171113-6-1	 	2017-11-22	2018-05-22
107061701	CT 4095-E	10110	F171113-7-1	 	2017-11-22	2018-05-22
107061701	CT 4095-E	20410	F171113-9-1	 	2017-11-22	2018-05-22
107061701	CT 4095-E	10060	F171113-10-1	 	2017-11-22	2018-05-22
107061701	CT 4095-E	10510	F171113-7-1	 	2017-11-22	2018-05-22
107061701	CT 4095-E	20390	F171113-8-1	 	2017-11-22	2018-05-22
107061701	CT 4095-E	8790	F171113-10-1	 	2017-11-22	2018-05-22
107061701	CT 4095-E	21000	F171113-11-1	 	2017-11-22	2018-05-22
107061701	CT 4095-E	10520	F171113-13-1	 	2017-11-22	2018-05-22
107061701	CT 4095-E	20510	F171113-14-1	 	2017-11-22	2018-05-22
107061701	CT 4095-E	20910	F171113-12-1	 	2017-11-22	2018-05-22
107061701	CT 4095-E	10150	F171113-13-1	 	2017-11-22	2018-05-22
107061701	CT 4095-E	20970	F171110-2-1	 	2017-11-22	2018-05-22
101202201	CT 418 B AU-B (YEC)	3550	H171109-02-1-B	S-RG/L6-00366	2017-11-22	2018-05-22
021404101	CT 1223 AUP-B	412	C170325-01-1	S-RC/L3-00151	2017-11-22	2018-05-22
021363302	CT 679 B AU-B	600	E160715-1-1-B	S-RH/L5-00438	2017-11-22	2018-05-22
105886001	CT 1139-2-A	1200	G140418-01-1-A	S-RE/L3-00279	2017-11-22	2018-05-22
102592702	CT 3835-T-B	366	BB170509-01-1-B	S-RF/L4-00324	2017-11-22	2018-05-22
021419701	CT 1560 D AU-B	385	E170607-01-1-D	S-RC/L6-00122	2017-11-22	2018-05-22
021366901	CT 785 A AU-B	2132	B171025-01-1-A	S-RH/L2-00468	2017-11-22	2018-05-22
021363402	CT 679 C AU-B	600	E160715-1-1-C	S-RH/L5-00437	2017-11-22	2018-05-22
105886201	CT 1139-2-C	1200	G140718-01-1-C	S-RE/L2-00285	2017-11-22	2018-05-22
021335502	CT 112 A AU-B	100	G170706-02-2-A	S-RA/L6-00010	2017-11-22	2018-05-22
