item	item_desc	qty	lot_no	location	received_date	exp_date
107069901	CT 5619-A_C_E	12100	A171127-01-1	 	2017-12-06	2018-06-06
104396901	CT 1709-AB AF	6100	M170703-11-6	blank	2017-12-06	2018-06-06
104396901	CT 1709-AB AF	1900	M171127-06-6	blank	2017-12-06	2018-06-06
102125601	CT 2492-B BF NO.3	10700	E171201-01-3-B	blank	2017-12-06	2018-06-06
102520402	CT 3584-1-H (YEC)	80000	J171127-02-1	blank	2017-12-06	2018-06-06
102520402	CT 3584-1-H (YEC)	80000	J171128-01-1	blank	2017-12-06	2018-06-06
103266401	CT 3864-14-A	2922	L171123-01-1-A	blank	2017-12-06	2018-06-06
103266601	CT 3864-14-C	2962	L171123-01-1-C	blank	2017-12-06	2018-06-06
021502403	CT 2422-AB AU-B	23400	FY243-4	blank	2017-12-06	2018-06-06
106116401	CT 5057 NI	60000	E171124-06-1	blank	2017-12-06	2018-06-06
106116401	CT 5057 NI	130000	E171124-05-1	blank	2017-12-06	2018-06-06
106116401	CT 5057 NI	129100	E171125-01-1	blank	2017-12-06	2018-06-06
106116401	CT 5057 NI	120000	E171124-02-1	blank	2017-12-06	2018-06-06
106116401	CT 5057 NI	130000	E171124-01-1	blank	2017-12-06	2018-06-06
106116401	CT 5057 NI	129100	E171123-05-1	blank	2017-12-06	2018-06-06
106116401	CT 5057 NI	129500	E171123-04-1	blank	2017-12-06	2018-06-06
106116401	CT 5057 NI	130000	E171127-01-1	blank	2017-12-06	2018-06-06
106116401	CT 5057 NI	130000	E171125-02-1	blank	2017-12-06	2018-06-06
106116401	CT 5057 NI	90000	E171125-03-1	blank	2017-12-06	2018-06-06
104883701	CT2800-2-ABC NO.3	38000	C171128-07-3	 	2017-12-06	2018-06-06
104883701	CT2800-2-ABC NO.3	50000	C171128-06-3	 	2017-12-06	2018-06-06
104883701	CT2800-2-ABC NO.3	39000	C171128-05-3	 	2017-12-06	2018-06-06
104883701	CT2800-2-ABC NO.3	50000	C171128-04-3	 	2017-12-06	2018-06-06
104883701	CT2800-2-ABC NO.3	50000	C171128-03-3	 	2017-12-06	2018-06-06
104883701	CT2800-2-ABC NO.3	49900	C171128-02-3	 	2017-12-06	2018-06-06
104883701	CT2800-2-ABC NO.3	50000	C171128-01-3	 	2017-12-06	2018-06-06
101931701	CT 1699 B BF (YEC)	8400	J171128-01-3-B	blank	2017-12-06	2018-06-06
103266701	CT 3864-14-D	2962	L171123-01-1-D	blank	2017-12-06	2018-06-06
103266501	CT 3864-14-B	3000	L171123-01-1-B	blank	2017-12-06	2018-06-06
104883701	CT2800-2-ABC NO.3	40000	C171127-07-3	 	2017-12-06	2018-06-06
104883701	CT2800-2-ABC NO.3	40000	C171127-06-3	 	2017-12-06	2018-06-06
104883701	CT2800-2-ABC NO.3	50000	C171127-05-3	 	2017-12-06	2018-06-06
104883701	CT2800-2-ABC NO.3	50000	C171127-04-3	 	2017-12-06	2018-06-06
104883701	CT2800-2-ABC NO.3	31000	C171127-03-3	 	2017-12-06	2018-06-06
104883701	CT2800-2-ABC NO.3	49856	C171127-02-3	 	2017-12-06	2018-06-06
104883701	CT2800-2-ABC NO.3	19000	C171127-01-3	 	2017-12-06	2018-06-06
103457001	CT 3164 #PLUNGER-B (YEC)	1512	A160519-015	blank	2016-06-06	2018-06-06
106325802	CT 5359-Y#PLUNGER-A (YEC)	1852	B160519-004	blank	2016-06-06	2018-06-06
106568901	IC561-121-220#PB-L-2(50-99)	85	A20160604-4	 	2016-06-06	2018-06-06
106568801	IC561-121-220#PB-L-1(50-99)	85	A20160604-4	 	2016-06-06	2018-06-06
106568701	IC561-121-220#PB-B(50-99)	85	A20160604-4	 	2016-06-06	2018-06-06
106568601	IC561-121-220#PB-T(50-99)	85	A20160604-4	 	2016-06-06	2018-06-06
