item	item_desc	qty	lot_no	location	received_date	exp_date
106792101	CT 2741-2-A/B/C BF (NAISEI)	30000	C171120-07-1	blank	2017-11-24	2018-05-24
106792101	CT 2741-2-A/B/C BF (NAISEI)	30000	C171120-06-1	blank	2017-11-24	2018-05-24
106792101	CT 2741-2-A/B/C BF (NAISEI)	30000	C171121-02-1	blank	2017-11-24	2018-05-24
106792101	CT 2741-2-A/B/C BF (NAISEI)	30000	C171121-01-1	blank	2017-11-24	2018-05-24
106792101	CT 2741-2-A/B/C BF (NAISEI)	27000	C171121-03-1	blank	2017-11-24	2018-05-24
106792101	CT 2741-2-A/B/C BF (NAISEI)	500	C171121-09-1	blank	2017-11-24	2018-05-24
106792101	CT 2741-2-A/B/C BF (NAISEI)	30000	C171121-08-1	blank	2017-11-24	2018-05-24
106792101	CT 2741-2-A/B/C BF (NAISEI)	30000	C171121-07-1	blank	2017-11-24	2018-05-24
106792101	CT 2741-2-A/B/C BF (NAISEI)	30000	C171121-06-1	blank	2017-11-24	2018-05-24
106792101	CT 2741-2-A/B/C BF (NAISEI)	30000	C171121-05-1	blank	2017-11-24	2018-05-24
106792101	CT 2741-2-A/B/C BF (NAISEI)	30000	C171121-04-1	blank	2017-11-24	2018-05-24
107008701	CT 5529-2-PD	110200	C171109-03-1	 	2017-11-24	2018-05-24
107008701	CT 5529-2-PD	110000	C171109-02-1	 	2017-11-24	2018-05-24
107008701	CT 5529-2-PD	130300	C171109-01-1	 	2017-11-24	2018-05-24
107008701	CT 5529-2-PD	114800	C171108-01-1	 	2017-11-24	2018-05-24
020436501	IC234-1004-014#IN-A	25	160518	R19-1/L2-03832	2016-05-24	2018-05-24
103497401	NP506-056-017#SD	635	160518	R19-2/L3-03871	2016-05-24	2018-05-24
103975201	IC549-0284-003#PL	1000	B060518R	R42-2/L3-07872	2016-05-24	2018-05-24
021206202	PS44-44*-4311#IN	519	R060519R	R44-1/L2-08261	2016-05-24	2018-05-24
105176804	NP537-005#LT-1	137	160519	R25-1/L3-04862	2016-05-24	2018-05-24
105176904	NP537-005#LT-2	4076	160519	R25-1/L3-04881	2016-05-24	2018-05-24
104129201	NP556-0576-001#LO	94	A060112R	R32-1/L3-05964	2016-05-24	2018-05-24
020128702	IC53-0282-266#IN	25	160519	blank	2016-05-24	2018-05-24
