item	item_desc	qty	lot_no	location	received_date	exp_date
105923701	CT 2894-B-YD	30800	D171012-04-1-B	blank	2017-11-09	2018-05-09
105923701	CT 2894-B-YD	30800	D171012-03-1-B	blank	2017-11-09	2018-05-09
105923701	CT 2894-B-YD	30600	D171012-02-1-B	blank	2017-11-09	2018-05-09
105923701	CT 2894-B-YD	30900	D171012-01M-1-B	blank	2017-11-09	2018-05-09
105923701	CT 2894-B-YD	30800	D171011-02-1-B	blank	2017-11-09	2018-05-09
105923701	CT 2894-B-YD	30700	D171011-01-1-B	blank	2017-11-09	2018-05-09
105923701	CT 2894-B-YD	30800	D171013-03-1-B	blank	2017-11-09	2018-05-09
105923701	CT 2894-B-YD	30300	D171013-02-1-B	blank	2017-11-09	2018-05-09
105623501	CT 4741-2-A/B/C-PD	19600	J171024-12-3	blank	2017-11-09	2018-05-09
105623501	CT 4741-2-A/B/C-PD	21500	J171024-11-3	blank	2017-11-09	2018-05-09
105623501	CT 4741-2-A/B/C-PD	20400	J171024-10-3	blank	2017-11-09	2018-05-09
105623501	CT 4741-2-A/B/C-PD	20500	J171024-09-3	blank	2017-11-09	2018-05-09
105623501	CT 4741-2-A/B/C-PD	17800	J171024-08-3	blank	2017-11-09	2018-05-09
106116401	CT 5057 NI	130000	E171101-09-1	blank	2017-11-09	2018-05-09
106116401	CT 5057 NI	100000	E171101-08-1	blank	2017-11-09	2018-05-09
104525201	CT 2611-A/B-2 NO.12	50000	G171101-16-13	blank	2017-11-09	2018-05-09
104525201	CT 2611-A/B-2 NO.12	46600	G171101-17-13	blank	2017-11-09	2018-05-09
104525201	CT 2611-A/B-2 NO.12	42000	G171101-18-13	blank	2017-11-09	2018-05-09
104525201	CT 2611-A/B-2 NO.12	50000	G171101-15-13	blank	2017-11-09	2018-05-09
104455301	CT 4498-A/B/C	30000	D171106-02-1	blank	2017-11-09	2018-05-09
104455301	CT 4498-A/B/C	30000	D171106-01-1	blank	2017-11-09	2018-05-09
104455301	CT 4498-A/B/C	30000	D171106-04-1	blank	2017-11-09	2018-05-09
104455301	CT 4498-A/B/C	30000	D171106-03-1	blank	2017-11-09	2018-05-09
104455301	CT 4498-A/B/C	26000	D171106-06-1	blank	2017-11-09	2018-05-09
104455301	CT 4498-A/B/C	29000	D171106-05-1	blank	2017-11-09	2018-05-09
104455301	CT 4498-A/B/C	3500	D171102-01-1	blank	2017-11-09	2018-05-09
104455301	CT 4498-A/B/C	30000	D171106-07-1	blank	2017-11-09	2018-05-09
