item	item_desc	qty	lot_no	location	received_date	exp_date
021666401	NP291-201#SF-C	1980	16-4-05MP-331	R04-2/L2-01088	2016-05-27	2018-05-27
020289101	IC51-1444-1354-7#LB PEI	40	D060523R	R31-2/L2-05907	2016-05-27	2018-05-27
021201202	QFN11T032-003#LB	20	A060523R	R31-1/L2-05837	2016-05-27	2018-05-27
105649901	NP583-001#CV-1	10	E040623R	R12-2/L2-02647	2016-05-27	2018-05-27
106093901	NP583-028-011N#IN	10	A050212R	R19-1/L1-03852	2016-05-27	2018-05-27
021201102	QFN11T032-003#IN	40	A060523R	R37-1/L1-06921	2016-05-27	2018-05-27
020098602	IC51-0844-401#PP PES	25	160519	R24-2/L2-04820	2016-05-27	2018-05-27
105560001	IC567-841-016#MO-L	26	A060518R	R22-1/L1-04387	2016-05-27	2018-05-27
105560001	IC567-841-016#MO-L	50	A060128R	R22-1/L1-04387	2016-05-27	2018-05-27
020443203	IC234-1004-023N#IN-B	20	E060523R	R20-1/L1-04036	2016-05-27	2018-05-27
020830802	IC354-0482-031#SD	130	D060523R	R33-2/L1-06314	2016-05-27	2018-05-27
106094101	NP583-011#LT	40	A050210R	R09-1/L1-02370	2016-05-27	2018-05-27
104924701	IC357-1284-101P#IN-B	15	160421	R23-1/L1-04574	2016-05-27	2018-05-27
101861201	NP486-676-001#MO	10	B160414	R42-1/L3-07771	2016-05-27	2018-05-27
105565201	IC357-1444-131#LB	120	C151204	R31-2/L2-05917	2016-05-27	2018-05-27
104924601	IC357-1284-101#IN-A	15	160415	R39-1/L1-07297	2016-05-27	2018-05-27
104131001	NP556-0576-001#SP-C	738	A130422	blank	2016-05-27	2018-05-27
105316901	NP556-002#GP-2	244	A121213	blank	2016-05-27	2018-05-27
105562201	IC567-016#SI	100	16-5-24	R43-1/L5-07958	2016-05-27	2018-05-27
105063201	IC567-003#GP-1	56	B160218	R13-1/L1-02779	2016-05-27	2018-05-27
103161101	NP483-033#MO-1	92	160520	R22-2/L3-04430	2016-05-27	2018-05-27
020946901	IC-438#ST	45	160520	R44-2/L3-08327	2016-05-27	2018-05-27
105559901	IC567-016#IN	75	A060519R	R25-1/L3-04878	2016-05-27	2018-05-27
020956202	IC-589-1-MF#IN	26	D030920R	R18-2/L2-03729	2016-05-27	2018-05-27
105934401	ACC-695-5#IN	25	160519	R23-1/L1-04581	2016-05-27	2018-05-27
104917701	NP351-292-678#LT	25	160523	R37-2/L2-07003	2016-05-27	2018-05-27
020098501	IC51-0844-401#IN PES	5	160519	R15-1/L2-03110	2016-05-27	2018-05-27
103161201	NP483-033#MO-2	93	160520	R22-2/L3-04421	2016-05-27	2018-05-27
020309004	IC91-1603#IN PES	25	160519	R14-1/L1-02960	2016-05-27	2018-05-27
103720401	NP506-028#LT	590	160523	R08-1/L3-02040	2016-05-27	2018-05-27
105399301	NP559-676-004#IN-A	125	A160513	R19-1/L3-03791	2016-05-27	2018-05-27
105561901	IC567-016#ME	100	16-5-18	R23-1/L2-04542	2016-05-27	2018-05-27
105399401	NP559-676-004#IN-B-2	187	A160516	R38-1/L2-07093	2016-05-27	2018-05-27
103497201	NP506-056-017#IN	2463	160520	R21-2/L1-04317	2016-05-27	2018-05-27
